RTU_SA_TEMP_mean,RTU_SA_TEMP_std,RTU_SA_TEMP_delta,RTU_SA_TEMP_oscillation,RTU_RA_TEMP_mean,RTU_RA_TEMP_std,RTU_RA_TEMP_delta,RTU_RA_TEMP_oscillation,RTU_OA_TEMP_mean,RTU_OA_TEMP_std,RTU_OA_TEMP_delta,RTU_OA_TEMP_oscillation,RTU_SA_FAN_WATT_mean,RTU_SA_FAN_WATT_std,RTU_SA_FAN_WATT_delta,RTU_SA_FAN_WATT_oscillation,RTU_REFG_COND_PRES_mean,RTU_REFG_COND_PRES_std,RTU_REFG_COND_PRES_delta,RTU_REFG_COND_PRES_oscillation,RTU_REFG_SUCT_PRES_mean,RTU_REFG_SUCT_PRES_std,RTU_REFG_SUCT_PRES_delta,RTU_REFG_SUCT_PRES_oscillation,label
57.14427212857142,6.510347378162076,2.0989627999999954,8.234325580698714,75.86055954285713,4.299649971706922,0.7047288999999921,4.94432762692116,65.59439169999999,0.4464352931242367,1.117488999999992,0.12957004817525866,70.95643164285715,18.84973453154446,-1.8885745000000043,18.71182151872703,25468364.285714287,2852480.6330134836,-65082.39999999851,2852780.3500562827,16205580.799999999,2186008.379717582,674608.9000000022,2581297.6051778663,0
55.69969162857143,5.96177178243197,-0.09024190000000232,7.697824035042052,76.19030688571429,4.244859736635133,-0.32061960000000056,4.87192760053981,65.898373,0.103239109864028,0.08684889999999257,0.1095849801904143,77.56644121428572,18.427140417312405,0.0,18.62903953129979,26545887.085714284,2572868.6146052256,23313.599999997765,2793121.3037360287,15626706.671428572,2008165.725085633,-22771.0,2490337.286884925,0
57.48280851428571,6.887374018478966,1.837311899999989,8.389696106203195,75.98243002857143,4.280560309939415,0.4922133000000031,4.908994430492521,65.81301245714286,0.12961499144132083,-0.35999750000000574,4.495961150666096e-06,70.68663528571429,19.462614179932135,-1.8885744999999972,19.14521194720132,25485375.485714287,2912939.8726378703,-563668.8000000007,2896027.459239261,16324918.428571431,2345494.544870635,584602.8999999985,2678628.7386372364,0
55.66789337142857,6.088886402286143,-0.16694649999999456,8.186102397066978,76.13883581428571,4.2327758059264875,-0.30778589999999895,4.846989360581609,65.63301194285715,0.12961550064098518,-0.3600047000000046,4.211136030004272e-06,77.56644121428572,18.841848566666084,0.0,19.30599500197636,26450194.542857144,2667347.756639802,-156871.59999999776,2948223.458041613,15619088.457142856,2071721.7389520379,-39716.59999999963,2672838.3943451284,0
57.52280365714286,7.097404282529591,0.46318190000000925,8.361367031186584,76.04776097142857,4.265378393842304,0.5461692000000085,4.915114300018556,65.45301204285714,0.12961553921348784,-0.36000339999999653,3.707649748493875e-06,71.0913297142857,19.84287215601881,0.0,19.30599500197636,25394115.34285714,2975478.720882402,-108745.0,2937046.162458223,16304557.285714285,2425957.4094381602,27542.800000000745,2700705.1015484845,0
55.63922168571429,6.3016082176095445,-0.20274219999999588,8.465297399192998,76.07490519999999,4.235793176103439,-0.33895010000000525,4.839421372675216,65.27301308571428,0.12961347927076922,-0.35999660000000233,4.4338094999454815e-06,77.56644121428572,18.841848566666084,0.0,19.30599500197636,26309513.771428574,2649362.7505396227,-160366.20000000298,2929764.0696293507,15596030.842857143,2096395.5415657738,-48077.79999999888,2706527.3395701996,0
57.79136461428572,7.715166314114556,2.0153746000000012,9.28037406629584,76.12362061428571,4.264907240169816,0.6750610999999935,4.941100960279926,65.09033307142857,0.13407414649555846,-0.37875730000000374,0.007658714365067486,70.41683892857142,20.273656485439204,-1.8885745000000043,19.894375613138187,25159651.4,3049877.132246305,-562567.0,3018728.059521168,16383186.171428574,2562647.1287793936,574901.5999999978,2905488.5782372667,0
55.540453142857146,6.685303425494255,-0.28756770000000387,9.490909395117054,75.9962981,4.242141217523636,-0.4057212999999962,4.833563615356133,64.75831848571428,0.34850723359593155,-0.9544250000000005,0.11173748682527013,77.56644121428572,19.44733625934203,0.0,20.279100984825366,26114569.685714286,2705841.4514542124,-394115.0,3099545.1870840443,15570125.971428571,2214051.6054230044,-68723.30000000075,3000599.3279478117,0
57.99866897142858,8.002596791813462,0.7145028000000053,9.236232457247395,76.19598728571428,4.294380152465415,0.7678283999999991,4.97262601546644,64.09850007142856,0.6363302552148109,-1.6957175999999947,0.05965735879634752,70.14704257142857,20.33117060090776,0.0,19.71729319673796,24741935.34285714,3088638.4416339435,-536260.0,3030060.5527977813,16412682.014285713,2575575.6215087203,-132245.79999999702,2796055.413378396,0
55.3305789,6.632573725145219,-0.4807060999999919,9.56814897661189,75.84937935714285,4.257328385948693,-0.5859446999999989,4.85583742948016,63.227782842857145,0.6246741056364099,-1.7500596999999942,0.02981714588536857,77.56644121428572,19.247623511982074,0.0,20.031354000356103,25548949.057142857,2680373.711040383,-707366.0,3055224.1123936833,15490894.428571427,2094639.92493962,-112295.69999999925,2827497.1714865165,0
58.178283157142864,8.186595179571915,1.143600499999991,9.123042137097848,76.2779213857143,4.362537216626815,1.143882600000012,5.069717340976323,62.38852884285715,0.5832666165828738,-1.620004999999992,8.058453114387968e-06,69.47255178571429,19.955962334940168,0.0,19.269010407701117,24034580.6,3014923.645979332,-508437.19999999925,2919495.262858821,16388294.414285716,2439718.193124782,-169855.20000000298,2538692.6431835084,0
55.30015099999999,6.8705374517043785,-0.5584951000000089,9.798531300895,75.67604277142857,4.3234263781450135,-0.7285392999999942,4.917564263760971,61.57852965714286,0.5832652355615647,-1.6199995999999928,6.898888794672867e-06,76.89195042857143,19.25865055792183,0.0,19.717293196737963,24837235.8,2642229.0590874865,-657202.1999999993,2972308.4730144567,15479733.271428572,2010383.6142640198,-129863.90000000037,2576190.0293334546,0
58.0355055,8.429952574453969,-0.38796650000000454,9.330071154792485,76.43706952857143,4.500973459264711,1.4086929999999853,5.155418220048947,60.76954608571429,0.5816252708526604,-1.6128917999999999,0.0029019635111433915,69.74234814285714,19.810748404261012,1.8885745000000043,19.321384404074447,23519398.42857143,2920964.647116344,-95221.39999999851,2856499.389765262,16216357.228571428,2314195.8821650976,-576834.799999997,2377695.9103415706,0
54.923289157142854,6.861916809043739,-0.5669716999999963,9.707069630530341,75.5115091,4.440460915866564,-0.7819251000000094,5.016675608387166,60.01925577142857,0.5065511417045079,-1.3839980999999995,0.04499346329753984,77.56644121428573,18.841848566666084,0.0,19.30599500197636,24352108.971428573,2526018.022691432,-563058.8000000007,2841483.534283488,15313685.900000002,1863771.5593000997,-130575.5,2311264.1008664807,0
57.74069268571428,8.177473689480044,-1.8068061999999827,9.073950160321296,76.63349885714285,4.696550601386804,1.3102195000000165,5.167935514728883,59.412543799999995,0.3660735204780752,-1.0345659000000111,0.030382433690195266,70.28194085714286,19.19681799818967,3.7771490000000014,19.219586631448554,23148775.371428575,2741056.8072379697,473304.19999999925,2784336.460288614,16075177.914285716,2134454.8813879406,-556741.200000003,2217884.4701634613,0
54.86469008571429,6.648530688289674,-0.5025104999999996,8.561862620043645,75.37599517142857,4.5926599884460435,-0.7437094999999943,5.118589830162227,58.937759400000004,0.318184178285528,-0.8816628000000009,0.005256012151812607,77.56644121428572,18.216246244340084,0.0,18.2811637835212,23940818.514285713,2394109.285990642,-369825.0,2606236.724304831,15278552.471428571,1813893.085526674,-115383.40000000037,2113953.1586502357,0
57.65117182857143,7.976140150877072,-1.2927398000000068,9.00092506997623,76.81823265714286,4.9086800862612625,0.9907802999999831,5.142809522707082,58.49023178571428,0.3245685097739733,-0.9120524999999944,0.013746847813917525,70.55173721428571,18.717493703776892,1.88857449999999,19.098580760927458,22867404.285714287,2652000.4488415574,79808.19999999925,2760750.219193035,15974552.671428572,2032832.1023220113,-567697.1999999993,2243045.226490424,0
54.926423,7.043332570824382,-0.4973725999999985,8.76708466082064,75.25700305714285,4.739593482373816,-0.7126171000000028,5.173663668206162,58.00704598571429,0.3721072150125794,-1.023844099999998,0.013652559255965356,76.89195042857143,18.750358116576262,0.0,18.772085211522487,23506373.485714287,2460008.7017924273,-416046.59999999776,2688010.651196298,15262445.414285716,1850271.7355173354,-113614.40000000037,2125137.458316979,0
57.43560037142857,8.152895604332265,-2.8425252000000043,10.328516498636374,76.95724621428573,5.110585661705634,0.6946085000000153,5.137089765481967,57.47902521428573,0.388843184362549,-1.0799888999999965,9.163350919823985e-06,70.41683914285714,18.90821130262656,3.7771490000000085,20.433872228560453,22528188.54285714,2667400.286727394,381583.0,3000101.273828814,15875905.000000002,1995840.467639616,-558679.8999999985,2394899.4114673096,0
54.84927221428571,7.584545976845873,-0.580588800000001,9.791229465098242,75.16334805714284,4.8992265119272655,-0.6136413999999917,5.207046418300244,56.939026857142856,0.3888421891050382,-1.0799889000000036,8.874176022771202e-06,76.08256157142856,18.813658349271996,-5.665722000000002,20.22626780041457,23044946.14285714,2509623.11629234,-879230.1999999993,2906073.4477141057,15239347.271428572,1909348.0835732643,77892.30000000075,2310270.140431803,0
57.01276775714285,7.461381816620798,-3.1090692999999945,9.962463174544752,77.06065241428573,5.284309933007551,0.40774879999999314,5.175808891700536,56.39942801428572,0.38819650919271903,-1.0771980999999968,0.0011439651260721877,70.95643185714286,17.71160197408997,3.7771490000000014,19.57811792332867,22247235.42857143,2484478.0499837077,359979.6000000015,2867677.341864637,15772269.728571428,1709541.3311436488,-425316.69999999925,1994479.6397065155,0
54.74984225714286,7.415749668735434,-0.3816759999999988,9.523148053109248,75.08614011428573,5.042309737140606,-0.46028499999999894,5.241233679205644,55.8818031857143,0.35985903592098617,-0.9928229999999942,0.016314170643953275,75.67786714285714,18.101670317016726,-2.832860999999994,19.787264900368562,22629917.8,2404007.262116292,-613434.200000003,2805890.8212907785,15204858.828571428,1714516.8307097023,-64729.0,1940171.1093135702,0
56.650847357142865,7.379170363538898,-1.8228079000000008,10.207005613471964,77.12435814285713,5.380821191361935,0.1101753999999886,5.221498857059992,55.40942168571428,0.31903523968585434,-0.8992540000000133,0.009452333984509117,71.900719,17.703209207960825,1.88857449999999,19.578117836511503,22039784.400000002,2436637.812598015,68802.79999999702,2807679.1724426616,15627622.314285712,1585674.4349865797,-238849.80000000075,1808445.0533767093,0
54.77562411428572,7.783826024586239,-0.3800489000000056,10.04020850568762,75.03308657142858,5.1423059836685,-0.32658010000000104,5.268050600487763,54.9088931,0.3964758479801519,-1.0952599000000092,0.03946114588216523,74.86847828571429,17.797697252044912,-5.665722000000002,20.331796824312242,22217600.199999996,2344357.1324302386,-854067.799999997,2803675.960103613,15134193.014285715,1619506.6656303953,52547.0,1785309.4567421107,0
56.40119417142857,7.176928883353268,-1.9384831999999932,9.835795700385312,77.13856632857143,5.421966499327568,-0.11989799999997786,5.297547052928704,54.3781616,0.3878258589578384,-1.0015239999999892,0.07422632457487612,72.17051535714286,17.247631531233367,4.7214355000000126,19.811284070858157,21729104.57142857,2380589.07346339,265045.200000003,2754098.3638444026,15561315.9,1450214.8929067843,-233124.80000000075,1600956.494909929,0
54.78407657142857,7.736673045207759,-0.12338839999999607,9.67908330043797,75.02684969999999,5.227032438567391,-0.1545463000000069,5.318979048265845,54.12222564285714,0.14235958707318963,-0.007152499999996564,0.1395777521895277,74.46378385714286,17.46657637789665,-2.832860999999994,19.7240753865691,21899279.74285714,2356111.536713239,-257239.0,2695550.8095800006,15108051.27142857,1509396.0638340933,-11635.599999999627,1574449.852864594,0
56.09337938571429,7.074811494666635,-0.7926852000000082,9.427476375762954,77.10258797142856,5.383573451806403,-0.37846520000000794,5.340997793300101,54.31944592857143,0.29516605719107636,0.7591770999999952,0.041324440424643276,73.24970057142858,17.187210677827487,2.832860999999994,19.478424595465665,21830636.057142854,2231219.0010077977,685909.799999997,2666108.8876463226,15533682.085714286,1472512.068142411,-232737.59999999963,1668249.6717774132,0
54.779571471428575,7.701179042911963,-0.09611979999999676,9.378610367927383,75.00928068571429,5.232531778604486,-0.004637200000004782,5.325123731530728,54.68145019999999,0.23470364156955298,0.6633980999999949,0.03736999539747357,73.654395,17.1017663674826,-5.665722000000002,19.90632406438758,22029263.02857143,2321238.776626918,-239151.20000000298,2644528.1304905303,15129093.814285712,1544172.1502659672,130445.79999999888,1649724.0960149798,0
55.92578102857143,6.804982430319231,-0.8958133999999944,8.880440784939196,77.01844427142858,5.2694411567143735,-0.583141800000007,5.339255706247928,54.98074275714286,0.19631150100248515,0.5537661999999983,0.0139673022033138,73.65439500000001,17.1017663674826,5.665722000000002,19.90632406438758,22128449.057142854,2285668.706689695,908693.4000000022,2734874.669639525,15539603.27142857,1524930.3124023725,-381920.80000000075,1833407.7684784913,0
54.735485485714285,7.44669896767882,0.041039499999996565,8.823685138024484,75.00275379999998,5.2000135306703745,0.08536359999999377,5.298997080892321,55.28531111428572,0.24350360580021976,0.6667990000000046,0.012982308769192433,73.24970057142856,17.187210677827487,-2.832860999999994,19.478424595465665,22204331.42857143,2345202.2303790445,-20220.39999999851,2653575.1318664183,15180539.314285714,1620153.6176202951,27230.599999999627,1785872.8832259797,0
55.808824800000004,7.067444886183749,-0.7241649000000052,9.367536510557578,76.90287481428571,5.127566833633063,-0.7611994999999894,5.324451141613437,55.63399764285714,0.2592290570180234,0.7199997000000025,2.3922792513666795e-06,74.46378385714284,17.46657637789665,2.832860999999994,19.7240753865691,22458527.942857146,2346320.1049022977,644855.1999999993,2761767.3430003696,15482136.42857143,1623775.5251750785,-367385.0,2036513.7281603913,0
54.942619471428564,7.501912049411855,1.552698300000003,9.320699328720472,75.01163471428572,5.14405953776494,0.20661250000000564,5.256925312502312,55.993997685714284,0.2592303840273579,0.7200003000000024,2.6868196831127877e-06,72.17051535714285,17.247631531233367,-4.7214355000000126,19.81128407085816,22329382.771428566,2370889.8638368575,-403007.3999999985,2790750.626774179,15265144.328571428,1665763.6273696513,462764.4000000004,2008308.3287475917,0
55.663254942857144,6.994898763252671,-0.4759003000000064,9.54622485906485,76.76672504285713,4.976353630221784,-0.8768240000000134,5.302420549050774,56.353435100000006,0.2583206173352799,0.7160672999999989,0.001603559999188453,74.86847828571429,17.797697252044912,5.665722000000002,20.331796824312242,22767500.34285714,2423937.7890921696,859479.1999999993,2860045.9714575126,15477238.6,1670688.7411467694,-405015.7999999989,2150198.9618429895,0
55.167103,7.228988043990691,1.786096999999991,9.593160450996463,75.0637095142857,5.060100443698487,0.3884773999999993,5.2127733114703725,56.68446967142857,0.22250641342660044,0.610092299999998,0.0199135054951913,71.90071900000001,17.70320920796083,-1.88857449999999,19.578117836511503,22510901.37142857,2436576.192156785,-209057.40000000224,2863390.3650860065,15370338.657142859,1700641.8586249447,448960.0999999996,2151113.833043042,0
55.58680901428572,7.0461344717302,-0.4066748999999916,9.75276206621617,76.61684472857142,4.823987602782975,-0.9379792000000009,5.27772121019304,56.97242851428571,0.18960082752175525,0.5439330000000027,0.014475665279636398,75.67786714285714,18.101670317016726,2.832860999999994,19.787264900368562,23077719.25714286,2476790.6148223793,480660.80000000075,2825300.4804746257,15418194.5,1675664.2627764472,-256109.30000000075,2115006.191483837,0
55.64156204285714,7.095851114057744,3.370401600000001,10.042660661816825,75.14826660000001,4.944748395607192,0.597979400000014,5.187390352562847,57.269110385714285,0.23844134687090962,0.6499075999999917,0.01682207401180474,70.95643185714286,17.71160197408997,-3.7771490000000014,19.57811792332867,22571663.485714287,2457212.3832666795,-600063.3999999985,2907519.0182148106,15520696.142857144,1669834.5681804344,956802.8000000007,2212959.168628985,0
55.484088199999995,7.205423964939114,0.009547899999994058,10.46385712363764,76.45110124285715,4.664616042559426,-1.018669899999992,5.243676624454696,57.61399567142856,0.2592291187448441,0.7199947999999949,3.796138386472013e-06,76.08256157142856,18.813658349271996,5.665722000000002,20.22626780041457,23347574.885714285,2570953.311315304,714135.1999999993,2895868.1682457533,15421205.0,1698619.1515881128,-310066.80000000075,2098216.1453585983,0
55.93076081428571,7.225539792786214,2.158412400000003,10.772220158153308,75.25490225714285,4.787117416206341,0.8170431999999863,5.166026373750665,57.973994157142855,0.2592270279380733,0.7199948000000091,5.3158881413297705e-06,70.6866355,18.65955689215359,-1.8885745000000043,20.0372883676958,22793609.485714287,2608788.079724067,-174679.40000000224,2951602.8338378873,15627607.72857143,1722658.8933989624,568912.0999999996,2203114.5208056243,0
55.262276628571435,6.533332562324393,-0.5932617999999934,9.023216428985066,76.27284708571429,4.533508161836688,-1.0372081000000009,5.224575916580898,58.3339941,0.25923178048482115,0.7200048000000052,4.7125364804281205e-06,77.16174678571429,18.389080860490143,0.0,18.426910113840833,23762721.114285715,2463850.3435864197,222471.6000000015,2663603.5328423125,15331194.257142855,1679039.985616502,-70216.09999999963,2029240.264278045,0
56.26092961428571,6.859422955855952,3.8416719000000015,9.834119301021618,75.40240779999999,4.627341053425128,1.0915460000000081,5.193428906652785,58.69399552857143,0.25923025287393897,0.7200049000000064,2.7301404158901796e-06,70.82153357142859,18.46397188071235,-3.7771489999999943,19.1824354386901,22991586.942857143,2580290.1988085033,-590367.1999999993,2803038.5744799864,15755367.228571428,1794690.905126046,1083353.5000000019,2292082.1836985024,0
55.36197312857143,6.6835367732601885,-0.438003700000003,8.795127449181177,76.09864575714286,4.435042904830258,-0.9878233999999964,5.187207969134684,59.05399551428572,0.25922951992832194,0.7200002000000012,2.5881782584311645e-06,76.89195042857143,18.647037060546644,0.0,18.600298408876657,23930161.742857147,2520345.1835606378,216184.3999999985,2679044.823531416,15402237.57142857,1799853.3754786123,-91217.0,2157097.636852735,0
57.04318324285714,7.514093496473536,4.091921599999999,10.001386371942797,75.59274148571428,4.494077417236439,1.3441731000000061,5.2387140793027065,59.413994685714286,0.25922825464041166,0.7199947999999949,2.254477029933855e-06,69.60745007142857,19.311492751638653,-3.7771490000000014,19.523387562180094,23041703.37142857,2768842.9911788334,-600686.5999999978,2844238.0939891655,16001474.585714284,2080070.9401896459,1136897.1999999993,2498354.5770493555,0
55.28840134285715,6.6478396493557135,-0.3821538999999987,8.718709184210518,75.93730465714286,4.374880459584369,-0.9124319000000014,5.122579547252659,59.77500847142857,0.2608807580843509,0.727097299999997,0.002899420815550391,76.89195042857143,19.056960528563533,0.0,19.278263149383182,24185385.25714286,2582164.1940523623,221325.19999999925,2798712.4520961773,15422765.37142857,1951938.8792180268,-88973.90000000037,2433971.40391459,0
